,rmse,acc,rmse_pers,acc_pers,fcday,var,member
0,0.0,0.9999999999946675,0.0,0.9999999999946675,0,geopotential1000,3
0,0.0,0.9999999998848025,0.0,0.9999999998848025,0,geopotential700,3
0,0.0,0.9999999998690033,0.0,0.9999999998690033,0,geopotential500,3
0,0.0,0.9999999998017733,0.0,0.9999999998017733,0,geopotential300,3
0,0.0,0.9999999997810833,0.0,0.9999999997810833,0,temperature850,3
0,139.1600122468715,0.9731671642023476,468.3913385778993,0.6973949344930366,1,geopotential1000,3
0,133.13082688040274,0.9827070703585341,453.8082518798121,0.7998224310943289,1,geopotential700,3
0,172.7148059118296,0.9868087712315622,602.7851702712735,0.8404246468928629,1,geopotential500,3
0,249.57384168097175,0.9880341037313776,849.2223263104785,0.8624584599485453,1,geopotential300,3
0,1.4462523917661287,0.9651379651100506,3.1058484326004625,0.8400772541857688,1,temperature850,3
0,254.31424911696837,0.9064621920935629,623.631358043833,0.46351978325126,2,geopotential1000,3
0,251.1413618665631,0.9368555831835538,634.6226067939332,0.6084653938754042,2,geopotential700,3
0,327.4111726759905,0.9519524389779453,833.6311446286043,0.6947281228429634,2,geopotential500,3
0,462.29269094703835,0.958310839063504,1159.4725831561889,0.7435475493463516,2,geopotential300,3
0,2.042959395353234,0.928519632409813,3.9782721450170033,0.7374759691552066,2,temperature850,3
0,369.4608145653225,0.7968014509634207,684.4661251647647,0.35369679744075905,3,geopotential1000,3
0,370.89341318809994,0.859361777008601,715.7137294191646,0.5019700458800577,3,geopotential700,3
0,487.23241617387276,0.8924005297492558,936.0413714300818,0.6150360937386787,3,geopotential500,3
0,682.5395373023637,0.908046983012501,1289.645391617484,0.6826514535682628,3,geopotential300,3
0,2.6385343983796337,0.8763056928266938,4.297288830598009,0.6934968311960362,3,temperature850,3
0,472.09562172207785,0.6628715338958694,717.9050936902871,0.28893980431928235,4,geopotential1000,3
0,481.55750245017447,0.75943389888705,761.5800635814908,0.4360301067886154,4,geopotential700,3
0,638.4889251325047,0.8136810914223395,994.2727450604497,0.5655280095808466,4,geopotential500,3
0,895.0492119298883,0.8405573843568677,1362.5646679481931,0.6456264507733197,4,geopotential300,3
0,3.2041297151104455,0.8117971998571668,4.4570909640295255,0.6700535416799237,4,temperature850,3
0,555.871013379753,0.5277171017867024,738.6927815614964,0.2471631301302325,5,geopotential1000,3
0,575.8144610735027,0.6524838792080458,791.5915543921383,0.39070087165373313,5,geopotential700,3
0,769.803679614595,0.727601593999802,1033.381753978452,0.5305705652704368,5,geopotential500,3
0,1081.2205946992901,0.7661377885234139,1410.955780771687,0.6198811227908545,5,geopotential300,3
0,3.6938301073366344,0.7440649749392978,4.560630868746124,0.654296388695995,5,temperature850,3
0,620.3087093106245,0.40853617760965344,751.6530560832373,0.2205311278657784,6,geopotential1000,3
0,650.9215110245216,0.5530291975927809,811.2270347480458,0.36014689951477385,6,geopotential700,3
0,875.8606086931561,0.646324726478089,1058.683057136922,0.5072294974535206,6,geopotential500,3
0,1232.7729093759915,0.6953419363942566,1442.0007529942504,0.6028641671906246,6,geopotential300,3
0,4.091567823637919,0.6809152522795193,4.622090972880082,0.6446640537546676,6,temperature850,3
0,667.6429974955548,0.3144185338949004,760.3972009165327,0.20232085298119779,7,geopotential1000,3
0,707.4524891943227,0.4709346789154982,824.3142373186396,0.33937911983556057,7,geopotential700,3
0,956.8123432595773,0.5778358431276884,1077.0349675826021,0.48991760291171743,7,geopotential500,3
0,1349.763416487449,0.6347421416577298,1467.2530765175695,0.5887223458861593,7,geopotential300,3
0,4.402299450572475,0.626689363025271,4.680880441629968,0.6353236012383209,7,temperature850,3
0,702.7329277661848,0.24357413738335434,769.2390567819766,0.18373788003194985,8,geopotential1000,3
0,750.5160021560927,0.4060082583754738,836.3150711029142,0.31997276796129714,8,geopotential700,3
0,1019.5837782720274,0.5218651871560529,1094.5319428609293,0.4730809611242326,8,geopotential500,3
0,1441.1288482179227,0.5843875327233461,1492.4885286981223,0.5743191771325938,8,geopotential300,3
0,4.6467901323690946,0.581262552376843,4.744685451411059,0.6250674487367421,8,temperature850,3
0,728.8746307466381,0.19149388553382574,774.2669794835751,0.17311487137157458,9,geopotential1000,3
0,783.298876717559,0.3560620873498948,844.3344633196448,0.3067836589326746,9,geopotential700,3
0,1068.4050455822398,0.4770960468506558,1105.7016110571744,0.46211922483493495,9,geopotential500,3
0,1513.6258885591667,0.542969919410589,1507.7641275112783,0.5654184754506856,9,geopotential300,3
0,4.839764920977817,0.5437552406375127,4.78008951241194,0.6192122535238888,9,temperature850,3
0,747.8989307139217,0.15444363011381562,777.7811823911841,0.1656088454196839,10,geopotential1000,3
0,807.1584921668777,0.32004571707382756,850.053872603985,0.29724580100540027,10,geopotential700,3
0,1105.1134496331347,0.44331461918616927,1113.9935202237452,0.45386580704067225,10,geopotential500,3
0,1569.9658703887214,0.5104278087757499,1519.2640343083003,0.5586278335071364,10,geopotential300,3
0,4.994437127172239,0.5129496190540921,4.808630190217355,0.6144439509940789,10,temperature850,3
