,rmse,acc,rmse_pers,acc_pers,fcday,var,member
0,0.0,0.9999999999868727,0.0,0.9999999999868727,0,geopotential1000,0
0,0.0,0.99999999988104,0.0,0.99999999988104,0,geopotential700,0
0,0.0,0.9999999998482112,0.0,0.9999999998482112,0,geopotential500,0
0,0.0,0.9999999997970952,0.0,0.9999999997970952,0,geopotential300,0
0,0.0,0.9999999997695707,0.0,0.9999999997695707,0,temperature850,0
0,141.3916054175574,0.9720673331931278,468.3598944552414,0.6973558340295068,1,geopotential1000,0
0,134.05937085845576,0.9823616684596752,453.8008161346461,0.7998054922308415,1,geopotential700,0
0,173.15343639315932,0.9868104799283965,602.787057034353,0.8404142297841615,1,geopotential500,0
0,249.96989517275796,0.9885211830157613,849.2299558438651,0.862447006605005,1,geopotential300,0
0,1.4162842621087284,0.9671582180304762,3.1047476318659895,0.8402405833586405,1,temperature850,0
0,262.2860146727091,0.9011815318119148,623.597034554822,0.4634374166983697,2,geopotential1000,0
0,258.7760723633902,0.9326125244441861,634.6094540723279,0.6084359014262958,2,geopotential700,0
0,331.8903288739646,0.9501396651975692,833.628894399257,0.6947118176168801,2,geopotential500,0
0,468.370046232199,0.9584888775344772,1159.465354960992,0.7435340029730045,2,geopotential300,0
0,1.9974770367733765,0.932408492021482,3.977088098702751,0.7377137965496691,2,temperature850,0
0,378.90122136853284,0.7927913352469118,684.4256472435878,0.35360232258521657,3,geopotential1000,0
0,383.33522472943775,0.8510726062205048,715.6960375361742,0.50193661315312,3,geopotential700,0
0,492.15606225214134,0.8884658106903174,936.031177695407,0.6150220533019999,3,geopotential500,0
0,686.6138327992658,0.9084225633718148,1289.633497533823,0.6826366670826496,3,geopotential300,0
0,2.5685107194749017,0.8843882161026552,4.2957869591579785,0.6938053624836795,3,temperature850,0
0,484.3292400283109,0.66415617756216,717.8547791547701,0.288849970701034,4,geopotential1000,0
0,500.5921517480267,0.7472690712337906,761.5574716224979,0.43599808380911304,4,geopotential700,0
0,645.4002098384929,0.8068690884791889,994.2550799336618,0.5655183662009238,4,geopotential500,0
0,896.9538913429947,0.8409935819353365,1362.5462088266308,0.6456131213238094,4,geopotential300,0
0,3.1228512192009776,0.8248951986187953,4.455262465135697,0.6704238116654408,4,temperature850,0
0,572.5441616169257,0.5355716219349309,738.6337306045723,0.2470810754790657,5,geopotential1000,0
0,602.6263176420699,0.6369155816206759,791.5653935201226,0.3906705776259195,5,geopotential700,0
0,780.7755988352079,0.7169050899360458,1033.360266159812,0.530563145832837,5,geopotential500,0
0,1084.9154245932248,0.7649483817230358,1410.9333959000303,0.619868742913853,5,geopotential300,0
0,3.620847523632772,0.7605605176879603,4.558830744173125,0.6546725179089186,5,temperature850,0
0,643.2882239740605,0.4199218840983504,751.5996854286238,0.22043140662434313,6,geopotential1000,0
0,687.6760936177199,0.5318199704325577,811.1993762043214,0.3601167211651087,6,geopotential700,0
0,894.3363530970536,0.6289731559117594,1058.6593261675773,0.507223410440823,6,geopotential500,0
0,1243.298850982359,0.6894577683941012,1441.9725023259375,0.6028542683093989,6,geopotential300,0
0,4.047322877266767,0.6971343087788157,4.6205141880308505,0.645012766408392,6,temperature850,0
0,699.7485500921837,0.3228196851080237,760.352350499567,0.20219960952771604,7,geopotential1000,0
0,757.8278830228088,0.43853536478717425,824.2871656159485,0.33934661298697916,7,geopotential700,0
0,988.412174460319,0.5485627623012636,1077.0137908499294,0.48990858346849686,7,geopotential500,0
0,1375.1368047803203,0.6190799484208307,1467.225454517894,0.5887115073658183,7,geopotential300,0
0,4.398951988890012,0.6389203774342611,4.679476806111478,0.6356520654435607,7,temperature850,0
0,742.6055743898837,0.2494542047605787,769.186395798223,0.18362945828780752,8,geopotential1000,0
0,813.2415257536078,0.36320361457949324,836.2850735119484,0.319943593199849,8,geopotential700,0
0,1063.313182367818,0.4810038634862218,1094.5120255607633,0.4730702617658701,8,geopotential500,0
0,1480.2517059603326,0.5586991205583626,1492.4615500283248,0.5743074299316472,8,geopotential300,0
0,4.681924466826074,0.5883530985342805,4.743355776712336,0.6253898344782719,8,temperature850,0
0,776.7473071888483,0.1925105551310391,774.2139951379467,0.1730046701472703,9,geopotential1000,0
0,858.0838039855985,0.30271614896820126,844.3026521641648,0.30675669451962223,9,geopotential700,0
0,1122.8104874174296,0.4262683257192093,1105.6788660942877,0.46211106857574114,9,geopotential500,0
0,1563.059762546195,0.509275774327856,1507.7349991652743,0.5654076647059718,9,geopotential300,0
0,4.902741934504788,0.5465303482009596,4.77876263602866,0.6195372702739163,9,temperature850,0
0,802.8171576971259,0.14917359424852258,777.7334772778154,0.16548407493918907,10,geopotential1000,0
0,892.6202778131697,0.25585687986212347,850.0216774004956,0.29721888775952005,10,geopotential700,0
0,1169.4954000903078,0.3826703316325081,1113.9701459974356,0.4538581516674795,10,geopotential500,0
0,1629.6108626920854,0.4686090841795645,1519.2327226186592,0.5586181129606422,10,geopotential300,0
0,5.086691205413548,0.5103651136463401,4.807448091192943,0.6147474651522616,10,temperature850,0
