,rmse,acc,rmse_pers,acc_pers,fcday,var,member
0,0.0,0.9999999999946675,0.0,0.9999999999946675,0,geopotential1000,1
0,0.0,0.9999999998848025,0.0,0.9999999998848025,0,geopotential700,1
0,0.0,0.9999999998690033,0.0,0.9999999998690033,0,geopotential500,1
0,0.0,0.9999999998017733,0.0,0.9999999998017733,0,geopotential300,1
0,0.0,0.9999999997810833,0.0,0.9999999997810833,0,temperature850,1
0,149.1750428610427,0.9683903018154552,468.3913385778993,0.6973949344930366,1,geopotential1000,1
0,145.61915535515283,0.9795049398296243,453.8082518798121,0.7998224310943289,1,geopotential700,1
0,189.40617625952336,0.984464514275039,602.7851702712735,0.8404246468928629,1,geopotential500,1
0,274.45105363846693,0.9859568728514864,849.2223263104785,0.8624584599485453,1,geopotential300,1
0,1.5017741989637672,0.9624554311318343,3.1058484326004625,0.8400772541857688,1,temperature850,1
0,276.38008603775893,0.8865210144931234,623.631358043833,0.46351978325126,2,geopotential1000,1
0,279.3252662043038,0.9215640000028507,634.6226067939332,0.6084653938754042,2,geopotential700,1
0,361.48995921948193,0.9410984232019833,833.6311446286043,0.6947281228429634,2,geopotential500,1
0,509.64054156836636,0.9501366778310505,1159.4725831561889,0.7435475493463516,2,geopotential300,1
0,2.127865512686759,0.9221205094047998,3.9782721450170033,0.7374759691552066,2,temperature850,1
0,397.3263812982178,0.7585268974599252,684.4661251647647,0.35369679744075905,3,geopotential1000,1
0,405.6286569436134,0.8278671297776149,715.7137294191646,0.5019700458800577,3,geopotential700,1
0,525.1602999899133,0.8701796685803318,936.0413714300818,0.6150360937386787,3,geopotential500,1
0,735.6383380326527,0.8927116802933049,1289.645391617484,0.6826514535682628,3,geopotential300,1
0,2.736483011748671,0.8666683328179493,4.297288830598009,0.6934968311960362,3,temperature850,1
0,499.25155843964217,0.6136847661624226,717.9050936902871,0.28893980431928235,4,geopotential1000,1
0,514.4257489983149,0.716039345647194,761.5800635814908,0.4360301067886154,4,geopotential700,1
0,669.0518311918415,0.7821133609105321,994.2727450604497,0.5655280095808466,4,geopotential500,1
0,940.3453229938473,0.8203670908544366,1362.5646679481931,0.6456264507733197,4,geopotential300,1
0,3.3028342068677436,0.7999690737622233,4.4570909640295255,0.6700535416799237,4,temperature850,1
0,577.289912431078,0.48007121467672353,738.6927815614964,0.2471631301302325,5,geopotential1000,1
0,601.6556960420237,0.6058661206036892,791.5915543921383,0.39070087165373313,5,geopotential700,1
0,786.3217831112453,0.6913429664781795,1033.381753978452,0.5305705652704368,5,geopotential500,1
0,1111.9654431143738,0.7444513662037869,1410.955780771687,0.6198811227908545,5,geopotential300,1
0,3.785248965422579,0.7309049832899396,4.560630868746124,0.654296388695995,5,temperature850,1
0,634.5748691355295,0.36818215204745436,751.6530560832373,0.2205311278657784,6,geopotential1000,1
0,669.6906565584932,0.5066559852216399,811.2270347480458,0.36014689951477385,6,geopotential700,1
0,878.1090916590384,0.6070338007572169,1058.683057136922,0.5072294974535206,6,geopotential500,1
0,1250.217826681421,0.6730419507671775,1442.0007529942504,0.6028641671906246,6,geopotential300,1
0,4.167374920882054,0.6675675680409453,4.622090972880082,0.6446640537546676,6,temperature850,1
0,676.0409710731648,0.28074775137268393,760.3972009165327,0.20232085298119779,7,geopotential1000,1
0,721.4560689954874,0.42327334318333565,824.3142373186396,0.33937911983556057,7,geopotential700,1
0,948.3188952258305,0.5337442999203953,1077.0349675826021,0.48991760291171743,7,geopotential500,1
0,1360.4034293700959,0.6099175884394255,1467.2530765175695,0.5887223458861593,7,geopotential300,1
0,4.46704587956835,0.6121959645211362,4.680880441629968,0.6353236012383209,7,temperature850,1
0,706.24547399696,0.21604364000326257,769.2390567819766,0.18373788003194985,8,geopotential1000,1
0,760.0748068482657,0.3575686760386777,836.3150711029142,0.31997276796129714,8,geopotential700,1
0,1000.7681180927618,0.47369532139870063,1094.5319428609293,0.4730809611242326,8,geopotential500,1
0,1448.408970960734,0.5563950587763615,1492.4885286981223,0.5743191771325938,8,geopotential300,1
0,4.70427712130743,0.5646911330399913,4.744685451411059,0.6250674487367421,8,temperature850,1
0,728.8790185274214,0.16888111702094125,774.2669794835751,0.17311487137157458,9,geopotential1000,1
0,789.6673610777426,0.3067397856960487,844.3344633196448,0.3067836589326746,9,geopotential700,1
0,1040.534182230367,0.4253592777834921,1105.7016110571744,0.46211922483493495,9,geopotential500,1
0,1519.4365848060409,0.5122189661958858,1507.7641275112783,0.5654184754506856,9,geopotential300,1
0,4.88817184709967,0.5253578833680536,4.78008951241194,0.6192122535238888,9,temperature850,1
0,745.9823013186752,0.1340128238757538,777.7811823911841,0.1656088454196839,10,geopotential1000,1
0,812.9404352736236,0.266874517211317,850.053872603985,0.29724580100540027,10,geopotential700,1
0,1070.7292095708315,0.38701780298653066,1113.9935202237452,0.45386580704067225,10,geopotential500,1
0,1577.6573101070103,0.4764242299860071,1519.2640343083003,0.5586278335071364,10,geopotential300,1
0,5.029273255583111,0.4933058135309756,4.808630190217355,0.6144439509940789,10,temperature850,1
