,rmse,acc,rmse_pers,acc_pers,fcday,var,member
0,0.0,0.9999999999946675,0.0,0.9999999999946675,0,geopotential1000,0
0,0.0,0.9999999998848025,0.0,0.9999999998848025,0,geopotential700,0
0,0.0,0.9999999998690033,0.0,0.9999999998690033,0,geopotential500,0
0,0.0,0.9999999998017733,0.0,0.9999999998017733,0,geopotential300,0
0,0.0,0.9999999997810833,0.0,0.9999999997810833,0,temperature850,0
0,136.1405715191555,0.9755490653786756,468.3913385778993,0.6973949344930366,1,geopotential1000,0
0,125.13559244758625,0.9846370993458656,453.8082518798121,0.7998224310943289,1,geopotential700,0
0,158.07205728779124,0.9890458725422676,602.7851702712735,0.8404246468928629,1,geopotential500,0
0,230.49889822926662,0.9902711045160739,849.2223263104785,0.8624584599485453,1,geopotential300,0
0,1.4231674446940503,0.966819858664722,3.1058484326004625,0.8400772541857688,1,temperature850,0
0,254.00756972378255,0.9149891760330043,623.631358043833,0.46351978325126,2,geopotential1000,0
0,237.5005852968941,0.9436497189004345,634.6226067939332,0.6084653938754042,2,geopotential700,0
0,299.99163962376497,0.9597785049229839,833.6311446286043,0.6947281228429634,2,geopotential500,0
0,421.0406562293808,0.9667359989324323,1159.4725831561889,0.7435475493463516,2,geopotential300,0
0,2.0062361119303156,0.9350059003514605,3.9782721450170033,0.7374759691552066,2,temperature850,0
0,373.7355908439625,0.8122281921351837,684.4661251647647,0.35369679744075905,3,geopotential1000,0
0,352.6987719066378,0.8731983565463769,715.7137294191646,0.5019700458800577,3,geopotential700,0
0,448.693396632723,0.907853083276619,936.0413714300818,0.6150360937386787,3,geopotential500,0
0,618.2692351302098,0.9260591076330567,1289.645391617484,0.6826514535682628,3,geopotential300,0
0,2.6083354004274564,0.8897164273440472,4.297288830598009,0.6934968311960362,3,temperature850,0
0,480.47307949022627,0.6838322406066979,717.9050936902871,0.28893980431928235,4,geopotential1000,0
0,459.5504748398814,0.7806444626987779,761.5800635814908,0.4360301067886154,4,geopotential700,0
0,590.1417691956692,0.836906571863072,994.2727450604497,0.5655280095808466,4,geopotential500,0
0,810.3116883689354,0.8698883664099167,1362.5646679481931,0.6456264507733197,4,geopotential300,0
0,3.1951428093627214,0.8328712677234825,4.4570909640295255,0.6700535416799237,4,temperature850,0
0,567.1084688443445,0.5531358837699869,738.6927815614964,0.2471631301302325,5,geopotential1000,0
0,550.8659742089204,0.6793735436009286,791.5915543921383,0.39070087165373313,5,geopotential700,0
0,713.9961215952709,0.7561672560929892,1033.381753978452,0.5305705652704368,5,geopotential500,0
0,982.5024779034409,0.8051456214401218,1410.955780771687,0.6198811227908545,5,geopotential300,0
0,3.7211598505779975,0.7714707598498011,4.560630868746124,0.654296388695995,5,temperature850,0
0,634.2137345974378,0.4349032254356903,751.6530560832373,0.2205311278657784,6,geopotential1000,0
0,624.6178579906743,0.5812410166728378,811.2270347480458,0.36014689951477385,6,geopotential700,0
0,815.7036478052729,0.6755649722041289,1058.683057136922,0.5072294974535206,6,geopotential500,0
0,1127.6868263304468,0.7397407480207956,1442.0007529942504,0.6028641671906246,6,geopotential300,0
0,4.1684813743425435,0.7120128221558796,4.622090972880082,0.6446640537546676,6,temperature850,0
0,684.9315243516724,0.3363938075392807,760.3972009165327,0.20232085298119779,7,geopotential1000,0
0,681.7781121995857,0.4945406254590445,824.3142373186396,0.33937911983556057,7,geopotential700,0
0,895.4272106224219,0.6025224403530633,1077.0349675826021,0.48991760291171743,7,geopotential500,0
0,1245.4750421924055,0.6796569500543862,1467.2530765175695,0.5887223458861593,7,geopotential300,0
0,4.541081462654201,0.6581944849701286,4.680880441629968,0.6353236012383209,7,temperature850,0
0,722.0229897805906,0.2617723333768478,769.2390567819766,0.18373788003194985,8,geopotential1000,0
0,723.7741730456518,0.42503932659600435,836.3150711029142,0.31997276796129714,8,geopotential700,0
0,954.5983364664978,0.5421460126658931,1094.5319428609293,0.4730809611242326,8,geopotential500,0
0,1337.711363255272,0.6288698763973898,1492.4885286981223,0.5743191771325938,8,geopotential300,0
0,4.841982805394707,0.6129736154627324,4.744685451411059,0.6250674487367421,8,temperature850,0
0,750.5111609714471,0.20544983966887267,774.2669794835751,0.17311487137157458,9,geopotential1000,0
0,756.1468342460563,0.36903655533820956,844.3344633196448,0.3067836589326746,9,geopotential700,0
0,1000.0481599486225,0.4920155266766111,1105.7016110571744,0.46211922483493495,9,geopotential500,0
0,1411.5315170819574,0.5865014263666758,1507.7641275112783,0.5654184754506856,9,geopotential300,0
0,5.092042832858036,0.5750200738926602,4.78008951241194,0.6192122535238888,9,temperature850,0
0,772.5113056436925,0.16253716479025165,777.7811823911841,0.1656088454196839,10,geopotential1000,0
0,781.5535097628705,0.3233418179536228,850.053872603985,0.29724580100540027,10,geopotential700,0
0,1036.6133531144442,0.44915222537968746,1113.9935202237452,0.45386580704067225,10,geopotential500,0
0,1474.4139374419465,0.5497624795322218,1519.2640343083003,0.5586278335071364,10,geopotential300,0
0,5.311164574892516,0.5418541411093291,4.808630190217355,0.6144439509940789,10,temperature850,0
